Comment,Sentiment
fadil ngakakkkkk...gambaran anak2 yg g bisa jawab ema nya gmes pengen nyuntrungin,Netral
bang coba bikinya di zoom jd barengan semuaa gtu,Netral
Terbukti orang korea yg jadi pemenang nya 🤣,Netral
Bang lw kbnyakan nyongkelin cacing sih wktu skolah 🤣🤣 @fadil,Netral
"Video ini membuktikan bahwa kehidupan tanpa adanya kesalahan itu tidam seru ..
.
Jadi bumi ini sangat amat membutuhkan orang orang begok kek gue , boro boro kodrat kodrat akar akaran ..ngasih kembalian cilok aja sering salah,",Netral
gokilllll ... menarik banget ini ❤️❤️❤️❤️😍😍😍,Netral
puinter korea medok hehe,Netral
Hansol pinter yak,Netral
"seruu bgt,  ngakak.  hahaha",Netral
Koh ken & ci Gret terdeteksi ikut les kumon dulunya 👍😁,Netral
Mas Hansol rangking 1 tok si dikelass nih,Netral
Seru bangeett haha ngakakkk,Netral
WKWKWKW FADL JAIDI PALING GA ADA OBAT 🤣🤣🤣🤣🤣,Netral
Fadil sangat-sangat menghibur😂😂,Netral
Seru banget... Alhamdulillah masih Inget jawabannya 😀,Netral
Sama Prilly Latuconsina dong,Netral
"Hansol the best.
Fadil paling kocak",Netral
Ama bang rigen sama rispo serru kayaknya,Netral
kocakk banget asliii 🤣😭,Netral
Akuu cape bgt klo punya murid kayak padillll ☺️,Netral
"Bang fadil pas jawab 3.kocak bet aslik, asal jawab aje🤣🤣",Netral
Wajib lanjut part2 nih 😃,Netral
TRENDING,Netral
Ya Allah hidup serasa gak berguna tiap hari selalu di marahin ortu 😂,Netral
Saya terhansol hansol pokoknya😍bang fadil comel betul lah🥰,Netral
"Kereeennnn,..",Netral
Kesini karena ada Hanso & Dagid,Netral
gila bang david pinter juga ya luar biasa wajar sukses. otak cerdas,Netral
Seruuuuu baru nonton asik juga ternyata🤣,Netral
"Salah 1. Ga bisa peluang sejak dr SMA 🙏🙏🙏

Mas hansol pinter sih",Netral
😄😄🤣seru konten nya,Netral
Wow keren dan mantap jiwa👍👍,Netral
"Masa w cuma paham yg pola doang, karna kebanyakan tes psikotes wkkwkw",Netral
Fadil 🤣🤣,Netral
Sakit perut ketawa muluuu 😅😅,Netral
Kak David santuy bangat...wkwkwk,Netral
Kesini karena ada alshad 🗿,Netral
David serius bget gilaaaa👍👍,Netral
Ga kuat ngakak banget ih ga kuat🤣🤣🤣,Netral
Era kecerdasan dimulai,Netral
aku dah nonton 4 kali ngak sabar nunggu part selanjutnya 😂,Netral
"Astaga bisa""nya gw ngakak pdln gw juga gak tau wkwkwkwkkwkwkwkwkwkwkwk",Netral
Daviddd,Netral
Bg fadil adalah aku 😂,Netral
pengen getok fadil kalo gw jadi guru lesnya 🤣🤣,Netral
seru bgt ini asliiii,Netral
hansol pinterrrrr,Netral
"Part 2 dong. Collab dengan kak Nessi, kak Vincent, kak Desta",Netral
Banyakin konten gini bang💪,Netral
"Konten terbaik si ini, dilanjutkan bang 🙏",Netral
Bang Jerome sering sering bikin konten kaya gini biar aku terpacu dan ikut ngerjain supaya yg aku pelajari wktu SD SMP bener bener bisa soalnya udh pernah belajar tapi kaya ga terlalu di perhatiin,Netral
SERU BGTTT 😭,Netral
"Undang ardit,  jer 🤣",Netral
"Fadil adalah kita yg ada dsni...

KAwoekaweaw",Netral
"Cuma bisa jawab yg pola lgsung kejawab, berasa pinter bgttt anjirr wkwk",Netral
"Sumpah disini gw jadi ikutan belajar, sampe ketawa ngakak gara² fadil sama bintang",Netral
Bintang emon mood bgt sii🤣🤣🤣🤣🤣,Netral
Mas Hansol pintar syekali 😂,Netral
Pokoknya klo ada fadil jaidi auto klik udah 🤣🤣🤣,Netral
seru banget konten kuis beginiiiii kitanya ikut mikir tapinya ttp kehibur 👍🏻👍🏻,Netral
Kesini gara2 faidillll,Netral
Nguuaakakkkk pooolllll 😆😆😆😆,Netral
Kak fadil ga kuat liatnya awowkwowk,Netral
Dari titik ini saya sadar harus subskreb,Netral
Ngakak sih,Netral
"Harusnya semua guru mtk ky gini diksh jalan simplenya gk panjang lebar gk ada yg nyangkut wkwkw dr jaman sd smpe sma gk masok"" belajar mtk",Netral
seru klo pke zoom spy mereka jg bs saling komunikasi bang 😁. mantepp kontennya bang,Netral
"Gue kalo pola, masih bisa ikut, selain itu skip 🤣🤣🤣",Netral
"Timestamps
Math Challenge

0:56   Pembukaan
           Introduction
1:43   Sudut Pandang Tentang MTK
          POV of Math
________________________________
2:52       [1] Luas Lingkaran
                Circle Area
5:30       [2] Teorema Phytagoras
               Phytagoras Theorem
10:40     [3] Peluang
               Probablity
16:09     [4] Pangkat Terbalik 
               Reverse Order
20:05     [5] Barisan Bilangan
               Row of Numbers
26:47     [6] Perhitungan Dasar
               Basic Operation
____________________________
29:57    Closing Statements


Mas Hansol Juaraa
Mantappu Jiwaaa

Lanjut Part 2",Netral
Kayanya fadil suka dimarahin guru mtk deh nih,Netral
SERU BGT DAPET HIBURAN SAMA ILMU JUGAA ASIKKK,Netral
COLLAB LAGI MA MAS HANSOLLLLLLLL YANG LEBIH SUSAHH 😂,Netral
Sukakkkkk bangett 😂,Netral
Bang fadil adain terusss kak jerom,Netral
Up trending,Netral
Emang anaknya Pak muh kliatan tukang madol pas sekolah. Asbun baeee 😂🤣,Netral
Baru kali ini serunya liat matematika wkwk,Netral
"Banyakin buat konten gini bang, lebih bermanfaat belajar yg menyenangkan",Netral
Bang fadil afk 🤣😂,Netral
Ga berhenti ngakak.. Fadil ngapain sii lu Dil 🤣🤣🤣🤣,Netral
"Bang buat soal yg ada x y bang 
Arigato 🙏",Netral
"Halo, David disini,",Netral
Aku adalah fadil kalo diajarin mtk😭😭😭🤣🤣🤣,Netral
Mood bngetttttt ihhh lgi bdmood nnton inii,Netral
"Coba tes presiden dong, suruh itung utang negara 🗿
Chakkks",Netral
Fadil adalah aku pas belajar Matematika,Netral
Mas hansol sih gila bangetttt woiiii ❤❤❤❤❤,Netral
Nonton sambil ngakak trus komen berasa sekolah lagi seruuuu lanjooooot,Netral
Mantap bang d tunggu part 2 nya,Netral
"Udah lengkap bener tu kelas, bikin sekolah sekolah aja Bang Jer wkwk",Netral
Nonton sambil ngakak trus komen berasa sekolah lagi seruuuu lanjooooot,Netral
Lagi dong ka jero seruuu,Netral
Fadil... Yaa ampun Fadil 🤣🤣🤣,Netral
"Kayaknya bakal lebih seru kalau semua peserta juga saling berinteraksi , jadi saling ngetawain satu sama lain, ini kayak pisah pisah",Netral
"Jerome, suami saya bener semua, dpt hadiah apa",Netral
Wallahualam gak tuh,Netral
Pen les matematika jdi nya😭😭😭,Netral
Mas hansol pinter,Netral
Fadil sm Emon mood bgt 😭😭,Netral
ayo dong ka jerome lanjut lagi partnya seru banget!:),Netral
"Karna saya tidaks terlalu pinter di mtk, jadi bener ngejawab soal nomor 1 aja udah seneng bgt :)",Netral
Seru nie,Netral
Keren bgt dah....kontennya seru...bikin ikutan mikir....kalau bisa jawab itu bangga bgt....mas Hansol keren bgt ya....fadillll kok kyk sya (tutup muka)...bintang emon temennya fadil ya d kelas...wkwk,Netral
"iya, ngakak w WKWKWK",Netral
Keren bangeeet,Netral
"Buat lagii, asli seru",Netral
21:17 wkwkwkkw 😂😂😂 deret dibilang nomor TOGEL 😂😂,Netral
Ngakak yang bermanfaat 😂🙏,Netral
ajak arafah next time yaa jer,Netral
Seru bangeeett🤣,Netral
Mas Hansol pinter bgt wkwk,Netral
"Matematika ya seru,



Buat kamu😂😂😂",Netral
"Next, bikin lagi dong Jerome
Undang siapa yah, bingung",Netral
SERU BANGETTT WKWK,Netral
"Seruu, adain lagi ko jer konten nya, sekalian belajar juga 😂",Netral
trending #2 woyy keren bgtt,Netral
Di sampul vidio nya ada fiki naki padahal,Netral
Yg pinter video nya ditaro di belakang wkwk,Netral
jer. aku sampe ikutan ambil coret-coretan loh ini. mangats ngontennya calon menteri pendidikan,Netral
mas hansol pinterr😂😂😂😂,Netral
Bikin lagi kek gini jerommmmmm,Netral
ada beberapa math abiyyu kls 4 ini kak heheheh  kakak jadi guru math abiyyu aja deh jelas bener neranginnya jadi ikut belajar hehehehe,Netral
"Harusny pake zoom, trs jawabnya barengan. Makinn seruu kali ya",Netral
"Gak nyesel gw subscribe gadgetin, sippp...",Netral
Ka fadhil jangan malu maluin dong,Netral
Selama sekolah saya gk takut MTK... krna mulai smp saya tiap ada mtk nyontek mulu... Alumni 2011 😂😂😂,Netral
"Bang, nge test matematika fans dong, aku mau jadi test subject :D",Netral
Mas Hansol keren puol,Netral
"Om dedy, bang jes ama emba jesica, emba sisca khol, entah lahhhh... Bnyk kali aku mikir nya 😐😬🤣",Netral
"Banyakin konten yang ini bang, belajar sambil tertawa 😂😂",Netral
Bang tanya tanya anak sekolah dong bg plissssss,Netral
"Salutnya kak jerome adalah ketika yg lain gatau dan salah ngga ngetawain yg ngejek seolah2 orang lain ga pinter, tetapi malah diajarin dituntun sampe ketemu jawabannya. Saluuutttt",Netral
Ngakak sifadil njir dia adalah gua 😂,Netral
Ok... Sip... Buat lagi bangggg,Netral
Terbaik mas hansol✨,Netral
Si fadil sama kyk gw pas ujian 😂,Netral
Kak fadillll plissss dehhhh hahahaaaaa,Netral
Seru kaalo bang jerom yang ngajarin,Netral
Sering² bikin konten ke gini yaa bang jerr🤣selain mengedukasi ditambah ada Recehnya 🤣🤣🤣😭,Netral
"Yutuber berkualitas pd adu otak 
Yg ini konten 👍👍👍👍👍👍",Netral
Bang Lo jadi guru gw aja bang,Netral
"Mas Hansol kereeen banget 👍👍
Bang Fadil sama Bang Bintang mood banget 😆😆😆",Netral
Ngakak bgt deh😂😂😂,Netral
Saya kalau lagi belajar matematika mirip kek bg fadil,Netral
"Ini jerome di bawa ambulan knpa?😭
👇
https://youtu.be/D2G87mDJjmk",Netral
"Asli liat konten konten bang jerome yang pengetahuan"" gini tuh asik banget aku dirumah ikut jawab juga ikut mikir juga kayak fun banget belajar bareng gitu",Netral
"""gunanya belajar matematika adalah agar tidak terlihat bodoh saat bersama jerome"" 😭😭😭",Netral
Trending mantapuu jiwaaaa,Netral
Wkwk pas Ada phytagoras gw ikut ngitung😆,Netral
23:05 sumph ini pljrn yg gua suka dulu wkwkwkwkw bener ga ya yg gua pikirin soal d awal soal paling gua sebel d banding ini,Netral
Terngakakk sihhh😩🙏,Netral
Mengakak sampai mengguk 😭😭🤣🤣 mood banget fadill ❤️😭,Netral
Lanjut bang jer sama YouTubers lainnya 🔥👍❤️,Netral
Ngakak bang Fadil jadi😅🤣😅😂,Netral
TUNGGU BGTT PART 2 BARENG MEREKA LAGI TAPI BATTLE IPAS😁🤣,Netral
pelajaran smp ya?,Netral
Jujur gue kesini gara gara ada fadil anjir 😆😆,Netral
"SUPIRNYA LAWAN POLISI
👇     👇
https://youtu.be/4AaxB568Z4o",Netral
"NICE VIDEO KAK JEROME, LANJUT SII INI👍😆",Netral
Yang dislike itu orang2 bodoh gak sih??,Netral
fadil mood bgt 😭😭😭,Netral
Masih trending 2 dong bang jer,Netral
next undang vindes!!,Netral
NGAKAK BGT SUMPAH,Netral
"Ini jerome di bawa ambulan knpa?😭
👇
https://youtu.be/D2G87mDJjmk",Netral
 @dandif1741  lu nongol di komen mana2 ngapain sih promoin video sendiri kok kata2nya gitu,Netral
"Ini jerome di bawa ambulan knpa?😭
👇
https://youtu.be/D2G87mDJjmk",Netral
 @dandif1741  AGUS PROMOSI NYA GA GITU DONGGG,Netral
 @ridhohatilah87  tau tuh,Netral
Bikin konten kayak gini lagi dong seru kyk nya kalo artis2 yg lain😅🤭😂,Netral
part 2 enak nih,Netral
"Part 2
Part 2
Part 2
Part 2 
Part 2


Jessica Jane, Erika, jes nolimit, Ginting atlet bultang, kevin sanjaya sukamuljo, ajay atlet Badminton, owen, raffi ahmad, dimas ahmad",Netral
Tiap next question di skip dulu dong n ikutan mikir jawabannya 🤣👍👍,Netral
Fadil adalah gua 😆,Netral
Meng-ngakak sekaleee🤣🤣,Netral
"Seruu bgt, jadi ikutan ngitung juga dong😁",Netral
Sisca khol bang sama Jesica Jane nextnya,Netral
Next undang ka tasya ama ka tasyi dongg :),Netral
BANGE JER SERUU BGT NIHH KONTENNYAA MANTAPPUU.. BELAJAR SAMBIL KETAWA NIH SERU GA GARING SIPP MANTAPPU BAG JERR🔥 SERING SERINGG BANG JER BUAT KONTEN KAYAK GINI GUTTTT BUANGETTTTT MANTAPPU JIWA😆👍,Netral
Mas Hansol sama Bang David jago wkwk,Netral
Cuma konten ini doang gua nonton YouTube megang pensil sama buku dan jawabannya salah semua (:,Netral
Cinta laura & yuki kato bang🤭,Netral
Seruuu bangett jerr buat konten ginii lagi yaa,Netral
"ga mau ah main sama Jerome, mainnya ngajak ulangan",Netral
"Pelajaran: IPA 
Bintang tamu: Jessica jane, Jes no limit, mas Hansol (karna pintar kali), ko ken and gren (karna pintar juga)  Tasyi Atasyia (klo bisa)  dan selebihnya terserah kakak. 
Itu aja yang aku bisa saranin kak semoga dibuatin ya kakak makasih........ Semangattt",Netral
Wajib part 2 sih ini.,Netral
seru banget woii,Netral
Giliran Fadil ngakak Mulu 🤣🤣🤣🤣,Netral
mas hansol kweren.......😗,Netral
Se 7,Netral
kalo itu doang bakalan boring nontonnya,Netral
Kalo IPA melenceng dong dr jurusan nya jerome...,Netral
 @pineapplefans4768  😳Mala IPA ada 2 matematika 😳 dan IPA wajib banget matematika tinggi Krn mata pelajaran wajib di IPA itu matematika khususs 😳😳😳,Netral
NAGITA SLAVINAAA,Netral
O,Netral
 @yurikelestiani1997  tapi IPA kan harus semua bkn matematika saja sedangkan konten Jerome kebanyakan fokus di matematika...,Netral
" @pineapplefans4768  i know, aku balas komen yg blg melenceng, Krn sebenarnya IPA itu GK melenceng dari jurusan nya Jerome juga, ya Krn matematika itu mata pelajaran wajib di IPA. Setahuku Jerome itu IPA deh",Netral
" @yurikelestiani1997  ya tetap aja melenceng Jerome kan udah ga belajar IPA sekarang... Krn matematika itu lingkup IPA, bukan IPA lingkup matematika...jd kalo udah ambil mtk ga belajar IPA keseluruhan lagi...kalau konten battle si ga masalah tp kalo konten kek gini yg Jerome sendiri juga ga paham2 amat.",Netral
Maaf ya klo komentar ku bikin kesel kalian semua.... Maaf banget mungkin ini emang salah aku maaf ya... :(,Netral
" @zahra00_54  gpp cantik, berbeda pendapat itu biasa, yg penting tetap sopan dalam menyampaikan pendapat 😌",Netral
" @pineapplefans4768  battle lebih masalah menurutku, kalo kayak gini gpp. Selama masih dasar matematika ya bisa2 aja. Apalagi dasar matematika kita sudah pelajari waktu SD",Netral
 @yurikelestiani1997  kalau matematika dr awal kan emang aku gak masalah...disini kan dr tadi soal IPA yg lebih cocok di konten battle bkn konten ini,Netral
" @zahra00_54  santai aja kak, sebenarnya pengen juga sih dibuat untuk pelajaran lain tp mngkin cocok untuk konten Jerome sebelumnya",Netral
Kalian baik banget.....  Makasih ya kakak² semua:),Netral
 @muhammadazizzz8298  soalnya aku juga ga punya rekomendasi youtuber yang seru sih... Aku juga setiap nonton youtube juga channel nya itu² aj kok....,Netral
 @yurikelestiani1997  kakak kelas berapa btw?,Netral
" @zahra00_54  sudah mau selesai kuliah 😌
Km SMA ya?",Netral
" @yurikelestiani1997  aku kelas 5 kak
Kwkwkwkwkwk",Netral
"Gua suka nntn konten bang jerome dan emmg tipe org yg mls komen, tp saat ini gua wajib komen buat PART 2 PLEASE wkwkwkwk lucu bgt",Netral
Lagi kak lucu dan aku agak ngerti matematika,Netral
Plis bikin sama bintang lagiii,Netral
Ini via zoom apa gmnaa si?,Netral
Bengek bangett sama ka fadill 😭🤣,Netral
Hadeh cape ngakak bangettttt,Netral
Otak ku yang ngelag ketika melihat vidio nya bang jerome /¦\÷|÷¦\|;|`|÷¦÷,Netral
Mereka cuma ngg bakalan bisa rumus togel🤣🤣🤣🤣🤣🤟🤟🤟🤟🤟,Netral
Hadeh cape ngakak bangettttt,Netral
FADIL ADALAH GW .,Netral
fadil jaidi yg gk bisa hahaha,Netral
Ajak collab Blackpink bang main quiz matematika 😭😭😭,Netral
Hahhahahaha ngakak sumpah.. apa lagi sama fadil... lagi dooooong,Netral
Keliatan banget bang fadil paling pinter,Netral
"Matematika lagi Jerrrr tapi beda contender… nanti juara2 1 nya diaduin lagi setelah bbrp episode.. seru banget tuh pastiiiii, mau liat Mas Hansol lawan yang jagoan2 lain",Netral
""" ee bu mariyanti mohin maaf ya""🤣🤣🤣",Netral
Fadil mood banget dah 🤣,Netral
"Matematika lagi Jerrrr tapi beda contender… nanti juara2 1 nya diaduin lagi setelah bbrp episode.. seru banget tuh pastiiiii, mau liat Mas Hansol lawan yang jago2 lain",Netral
disini cuma fadil yang dikasih pertanyaan tambahan wkwk,Netral
"Keren mas Hansol, saya jadi semangat buat ngajarin murid lagi",Netral
Setujuuu,Netral
Pas ni,Netral
Setujuuuu,Netral
eh setuju bangett,Netral
Setuju,Netral
Up,Netral
UP!!!!,Netral
Setuju banget si ini,Netral
Semoga kebaca sama bang jerome,Netral
"Ini jerome di bawa ambulan knpa?😭
👇
https://youtu.be/D2G87mDJjmk",Netral
 @dandif1741  Karna Lo wibu,Netral
up lur,Netral
"dari awal udah dukung disini sama reomit, dan bener 🤣",Netral
"Bang Fadil adalh akuu yg duluuu 😂

Ampe skarng Ding 😭😭",Netral
Bang fadhilllll 😀😀😀,Netral
Puas bgt ketawa(in)nya bang 😭😂,Netral
Saya merasa bangga karena bisa menjawab beberapa soalnya ಥ‿ಥ,Netral
Ajak keanu,Netral
Bang adil kliatan bgt bloonnya kali ini hahahha,Positif
"Di Indonesia : pintar = bisa matematika.

🙃🙃.",Netral
Wah trend 2  ini membuktikan konten positif juga bisa trending oiiii,Positif
KAK REQUEST UNDANG KAK ZULFA SAMA KAK INTAN YANG MENANG JUARA 1 LOMBA KARYA TULIS ILMIAH YANG DIADAIN LIPI BULAN KEMARIN🙏,Netral
gua ikutan jawab juga ada yg salah wey wkwk lupaa,Netral
QUIZ SEJARAH JER,Netral
"Seru banget Jer... Ditunggu video"" selanjutnya",Positif
kek ngajar anak les lesan🤣,Netral
"Tiap nemuin bang david kolab di channel youtube lain, jd gw yg ikutan kaku.",Netral
kek ngajar anak les lesan🤣,Netral
Keren konten ini,Positif
kek ngajar anak les lesan🤣,Netral
Next bang Tara Ama bang gema?,Netral
Seru sih ini 😎🔥,Positif
Eh tapi seru juga ya kalo bikin konten balik sesuai dengan bidangnya masing-masing ya... Giliran Jerome yang jawab,Positif
"Ngakak banget ya Alloh 😂😂😂
Biasanya belajar matematika butek ini ngakak banget 😂😂🤣🤣",Positif
KEANU BANGGG PLISSS,Netral
sekali kali integral ganda bang,Netral
Ganyangka ternyata gw gak bego2 bgt ntk dasar wkwk,Positif
Gila lanjut lah,Positif
Sumpah ngakak bgt liat fadil,Positif
Kalo giliran bang fadill ...ngakak bgt dah .. 🤣🤣🤣🤣,Positif
YASHH SAYA BISA JAWAB MESKIPUN HANYA SOAL YG KE 2 ITUPUN KARENA DIBILANG 144 JD TAU 12 JWBN NYA😂😭,Positif
Ku putar ulang 2x tetep ngakak 🤣,Positif
"Makin pintar makin gak banyak scene muncul di video Jerome.. Fadil lebih sering muncul, Hansol muncul sebentar2 doang. 🤣🤣 Tapi poinnya kalau semua pinter jawab gak trending nih video..😅",Netral
"Mantapppp
""Matematika, Seru! Buat kamu! ""

Request dongg: Tambahin ada tampilan waktu.. Biar keliatan seberapa cepett mereka hihi",Positif
"Tdinya mls nonton video ini, ya pling isi nya ngerendahin orang dan gimik"" lainnya, tpi sya lupa yg buat konten anda, mlh salut si gk ad yg terlihat bodoh disini karena udh ketutup sma ajarannya jerom",Positif
Mas hansol pernah ikut tes skd cpns kayanya wkkwkw,Netral
Asik banget terus tadi nonton nya sambil  makan terus pas  liat soal pertama coba ikut ngitung ehh keterusan ikut ngitung juga sampe akhir KWKWKWKWMW terus tiba tiba jadi semangat untuk belajar MTK 😩🙏,Positif
plssss bikin lagi seru banget jadi berasa ikut dites😂,Positif
Kochaaaaak🤣🤣🤣,Positif
"Makanya jadi orang jangan songong tau akibatnya kann !!!!! Preman nantangin buaya
https://youtube.com/channel/UCkCKuC3l767iYTXT7DrObGw",Negatif
Ka Fadil bikin durasinya jadi lama 😭🙏,Netral
fadil adalah aku di saat pelajaran matematika🤣🤣🤣,Netral
Tamu berikutnya Nex Carlos seru pasti,Netral
"Ini jerome di bawa ambulan knpa?😭
👇
https://youtu.be/D2G87mDJjmk",Netral
"Ini jerome di bawa ambulan knpa?😭
👇
https://youtu.be/D2G87mDJjmk",Netral
coba bang dil lu adu endorse🤣,Netral
menghiburrrrr,Positif
"Mas hansol scene ne sitik, kecepeten njawab 😂",Netral
Mas hansol kok pinter men to ya ampun 🤣🤣 aku insecure,Positif
Baru kali ini lihat bisa jawab semua. Kalo sma farhan sering salahnya,Positif
Nonton karena ada mas hansol,Netral
Mas hansol kok pinter men to ya ampun 🤣🤣 aku insecure,Positif
Ini doang konten bang jer yang bisa aku ikut jawab,Positif
Mas hansol kok pinter men to ya ampun 🤣🤣 aku insecure,Positif
"Kalo 10 pangkat -2 kan 1/100, kalo pangkatnya -3?",Netral
